Nfact;FechaVenta;FechaPago;PrecioVenta;CostoVenta;Margen;ProdId;Sucursal;IdCliente
3045;2021-01-20 00:00:00,000;2021-03-10 00:00:00,000;509764909;316054244;193710666;1524;"S04";4832
3046;2021-01-20 00:00:00,000;2021-03-12 00:00:00,000;166693887;100016332;66677555;1525;"N05";4934
3048;2021-01-21 00:00:00,000;2021-04-18 00:00:00,000;735515600;257430460;478085140;1527;"S05";4856
3049;2021-01-21 00:00:00,000;2021-04-15 00:00:00,000;321076307;205488836;115587470;1528;"C06";4837
3050;2021-01-22 00:00:00,000;2021-04-18 00:00:00,000;750420966;315176806;435244160;1529;"S02";4876
3051;2021-01-23 00:00:00,000;2021-03-29 00:00:00,000;277388261;147015778;130372482;1530;"S01";4814
3052;2021-01-24 00:00:00,000;2021-03-17 00:00:00,000;303053971;127282668;175771303;1531;"N07";4846
3053;2021-01-25 00:00:00,000;2021-03-21 00:00:00,000;314177352;119387394;194789958;1532;"N02";4842
3055;2021-01-31 00:00:00,000;2021-03-22 00:00:00,000;726335797;457591552;268744245;1534;"N08";4874
3056;2021-02-06 00:00:00,000;2021-04-23 00:00:00,000;253556245;109029185;144527059;1535;"S03";4928
3057;2021-02-07 00:00:00,000;2021-03-14 00:00:00,000;562322940;281161470;281161470;1536;"N05";4850
3058;2021-02-07 00:00:00,000;2021-04-26 00:00:00,000;761809856;464704012;297105844;1537;"S02";4940
3059;2021-02-09 00:00:00,000;2021-03-30 00:00:00,000;341469437;201466968;140002469;1538;"C05";4906
3060;2021-02-10 00:00:00,000;2021-05-07 00:00:00,000;609034389;292336507;316697882;1539;"C04";4918
3062;2021-02-18 00:00:00,000;2021-04-07 00:00:00,000;357828666;161022900;196805766;1541;"C07";4904
3064;2021-02-18 00:00:00,000;2021-03-19 00:00:00,000;442106043;265263626;176842417;1543;"N04";4897
3065;2021-02-19 00:00:00,000;2021-04-23 00:00:00,000;478080026;167328009;310752017;1544;"N04";4843
3066;2021-02-19 00:00:00,000;2021-03-29 00:00:00,000;517926741;305576777;212349964;1545;"N04";4839
3067;2021-02-19 00:00:00,000;2021-04-05 00:00:00,000;572248952;297569455;274679497;1546;"N04";4862
3068;2021-02-20 00:00:00,000;2021-05-08 00:00:00,000;416382556;258157185;158225371;1547;"C06";4915
3071;2021-02-26 00:00:00,000;2021-03-28 00:00:00,000;564540996;287915908;276625088;1550;"N05";4896
3072;2021-02-26 00:00:00,000;2021-04-17 00:00:00,000;457056644;219387189;237669455;1551;"N08";4868
3073;2021-02-26 00:00:00,000;2021-03-29 00:00:00,000;177165835;104527843;72637993;1552;"N04";4833
3074;2021-02-27 00:00:00,000;2021-04-13 00:00:00,000;393655320;161398681;232256639;1553;"S04";4811
3076;2021-02-27 00:00:00,000;2021-05-19 00:00:00,000;554562914;221825166;332737749;1555;"S04";4826
3079;2021-03-01 00:00:00,000;2021-03-30 00:00:00,000;75378015;41457908;33920107;1523;"N06";4841
3080;2021-03-02 00:00:00,000;2021-04-01 00:00:00,000;145479902;55282363;90197539;1524;"N08";4893
3082;2021-03-06 00:00:00,000;2021-04-22 00:00:00,000;578878923;370482511;208396412;1526;"N05";4934
3083;2021-03-07 00:00:00,000;2021-05-28 00:00:00,000;593284768;332239470;261045298;1527;"N04";4900
3085;2021-03-11 00:00:00,000;2021-05-24 00:00:00,000;394070774;193094679;200976095;1529;"C05";4868
3086;2021-03-11 00:00:00,000;2021-06-07 00:00:00,000;149925708;52473998;97451710;1530;"C07";4860
3087;2021-03-11 00:00:00,000;2021-05-24 00:00:00,000;33081585;13232634;19848951;1531;"N06";4901
3088;2021-03-12 00:00:00,000;2021-05-13 00:00:00,000;743426469;327107646;416318822;1532;"S02";4811
3091;2021-03-16 00:00:00,000;2021-04-13 00:00:00,000;695647974;361736946;333911027;1535;"C05";4867
3094;2021-03-20 00:00:00,000;2021-06-02 00:00:00,000;718633044;402434505;316198539;1538;"S03";4842
3095;2021-03-21 00:00:00,000;2021-05-24 00:00:00,000;89662866;55590977;34071889;1539;"C06";4805
3099;2021-03-25 00:00:00,000;2021-05-20 00:00:00,000;755279183;317217257;438061926;1543;"N05";4874
3101;2021-03-28 00:00:00,000;2021-06-02 00:00:00,000;604224043;344407705;259816339;1545;"C07";4836
3103;2021-04-02 00:00:00,000;2021-06-20 00:00:00,000;553817788;337828851;215988937;1547;"C05";4839
3105;2021-04-02 00:00:00,000;2021-05-02 00:00:00,000;753507073;421963961;331543112;1549;"S04";4849
3106;2021-04-04 00:00:00,000;2021-05-27 00:00:00,000;213601690;111072879;102528811;1550;"N05";4889
3107;2021-04-04 00:00:00,000;2021-06-21 00:00:00,000;470699030;296540389;174158641;1551;"N06";4861
3110;2021-04-05 00:00:00,000;2021-06-02 00:00:00,000;498956712;229520088;269436625;1554;"S03";4931
3111;2021-04-09 00:00:00,000;2021-06-22 00:00:00,000;443860936;239684905;204176031;1555;"C06";4801
3112;2021-04-13 00:00:00,000;2021-06-05 00:00:00,000;415171056;220040660;195130396;1521;"S02";4808
3113;2021-04-15 00:00:00,000;2021-07-04 00:00:00,000;288967668;132925127;156042541;1522;"C04";4890
3114;2021-04-16 00:00:00,000;2021-07-14 00:00:00,000;336992265;165126210;171866055;1523;"N04";4837
3117;2021-04-18 00:00:00,000;2021-07-06 00:00:00,000;449016851;273900279;175116572;1526;"N05";4844
3118;2021-04-19 00:00:00,000;2021-07-11 00:00:00,000;73143426;44617490;28525936;1527;"C06";4814
3119;2021-04-19 00:00:00,000;2021-07-07 00:00:00,000;715485788;364897752;350588036;1528;"N05";4916
3120;2021-04-22 00:00:00,000;2021-05-22 00:00:00,000;124867533;63682442;61185091;1529;"S03";4833
3121;2021-04-22 00:00:00,000;2021-06-06 00:00:00,000;186361240;98771457;87589783;1530;"S01";4813
3122;2021-04-22 00:00:00,000;2021-07-03 00:00:00,000;526990188;189716468;337273721;1531;"S03";4896
3123;2021-04-24 00:00:00,000;2021-05-19 00:00:00,000;632990452;227876563;405113890;1532;"N04";4864
3124;2021-04-24 00:00:00,000;2021-07-01 00:00:00,000;592958088;266831139;326126948;1533;"N04";4883
3125;2021-04-26 00:00:00,000;2021-07-23 00:00:00,000;595738242;208508385;387229857;1534;"N03";4851
3126;2021-04-28 00:00:00,000;2021-07-11 00:00:00,000;679703200;305866440;373836760;1535;"N03";4847
3127;2021-04-28 00:00:00,000;2021-06-01 00:00:00,000;113763298;50055851;63707447;1536;"N08";4828
3131;2021-04-30 00:00:00,000;2021-06-15 00:00:00,000;663112301;271876043;391236257;1540;"S04";4864
3132;2021-05-03 00:00:00,000;2021-07-08 00:00:00,000;292905728;161098150;131807577;1541;"N02";4855
3133;2021-05-03 00:00:00,000;2021-06-05 00:00:00,000;93027830;50235028;42792802;1542;"C07";4816
3134;2021-05-04 00:00:00,000;2021-06-21 00:00:00,000;760016901;311606929;448409972;1543;"S02";4855
3135;2021-05-05 00:00:00,000;2021-07-25 00:00:00,000;576782064;236480646;340301418;1544;"C07";4914
3136;2021-05-06 00:00:00,000;2021-07-10 00:00:00,000;675536842;418832842;256704000;1545;"S05";4827
3138;2021-05-08 00:00:00,000;2021-08-06 00:00:00,000;192393112;82729038;109664074;1547;"C05";4910
3140;2021-05-09 00:00:00,000;2021-06-12 00:00:00,000;256370599;117930475;138440123;1549;"N08";4811
3142;2021-05-10 00:00:00,000;2021-07-21 00:00:00,000;246395852;140445635;105950216;1551;"N02";4845
3143;2021-05-12 00:00:00,000;2021-06-13 00:00:00,000;649355806;240261648;409094157;1552;"N03";4830
3150;2021-05-20 00:00:00,000;2021-06-18 00:00:00,000;150120127;85568473;64551655;1524;"N02";4934
3152;2021-05-23 00:00:00,000;2021-07-05 00:00:00,000;497749445;258829712;238919734;1526;"C05";4866
3157;2021-05-27 00:00:00,000;2021-08-10 00:00:00,000;198063378;108934858;89128520;1531;"N06";4861
3158;2021-05-30 00:00:00,000;2021-08-03 00:00:00,000;661440474;238118571;423321903;1532;"N08";4883
3159;2021-05-30 00:00:00,000;2021-08-26 00:00:00,000;302275007;105796253;196478755;1533;"S02";4892
3160;2021-06-02 00:00:00,000;2021-08-17 00:00:00,000;229258226;110043948;119214277;1534;"N04";4821
3161;2021-06-07 00:00:00,000;2021-08-16 00:00:00,000;206467383;76392932;130074451;1535;"N04";4882
3162;2021-06-08 00:00:00,000;2021-09-02 00:00:00,000;227895516;129900444;97995072;1536;"N04";4897
3163;2021-06-08 00:00:00,000;2021-07-22 00:00:00,000;102212109;65415750;36796359;1537;"N04";4864
3166;2021-06-09 00:00:00,000;2021-08-30 00:00:00,000;602564427;271153992;331410435;1540;"N02";4911
3167;2021-06-09 00:00:00,000;2021-07-25 00:00:00,000;299252441;107730879;191521562;1541;"N02";4910
3168;2021-06-10 00:00:00,000;2021-08-09 00:00:00,000;171900775;70479318;101421457;1542;"S05";4897
3169;2021-06-10 00:00:00,000;2021-08-07 00:00:00,000;572789709;217660089;355129620;1543;"S02";4892
3170;2021-06-11 00:00:00,000;2021-07-28 00:00:00,000;544485381;223239006;321246375;1544;"S03";4905
3174;2021-06-13 00:00:00,000;2021-09-05 00:00:00,000;644712526;386827516;257885010;1548;"S02";4868
3175;2021-06-15 00:00:00,000;2021-08-24 00:00:00,000;347677060;187745612;159931447;1549;"N04";4841
3176;2021-06-17 00:00:00,000;2021-08-26 00:00:00,000;145043756;69621003;75422753;1550;"C06";4935
3177;2021-06-17 00:00:00,000;2021-09-08 00:00:00,000;548410784;219364313;329046470;1551;"S02";4904
3178;2021-06-21 00:00:00,000;2021-08-24 00:00:00,000;354065189;148707379;205357809;1552;"S04";4928
3179;2021-06-22 00:00:00,000;2021-07-22 00:00:00,000;606879575;230614239;376265337;1553;"C06";4834
3181;2021-06-24 00:00:00,000;2021-09-13 00:00:00,000;771234605;470453109;300781496;1555;"N08";4932
3182;2021-06-24 00:00:00,000;2021-07-19 00:00:00,000;609305553;304652776;304652776;1521;"N02";4937
3183;2021-06-26 00:00:00,000;2021-07-25 00:00:00,000;574911248;327699412;247211837;1522;"C04";4818
3184;2021-06-27 00:00:00,000;2021-09-02 00:00:00,000;571505391;320043019;251462372;1523;"N02";4859
3187;2021-06-30 00:00:00,000;2021-08-04 00:00:00,000;279419707;162063430;117356277;1526;"N03";4873
3188;2021-07-02 00:00:00,000;2021-08-10 00:00:00,000;405600982;223080540;182520442;1527;"N08";4892
3189;2021-07-02 00:00:00,000;2021-08-19 00:00:00,000;120756221;48302489;72453733;1528;"S02";4827
3191;2021-07-04 00:00:00,000;2021-07-29 00:00:00,000;687487976;357493748;329994229;1530;"S03";4826
3192;2021-07-06 00:00:00,000;2021-09-08 00:00:00,000;311216383;158720355;152496028;1531;"S02";4834
3193;2021-07-07 00:00:00,000;2021-09-24 00:00:00,000;122689562;57664094;65025468;1532;"S02";4875
3194;2021-07-07 00:00:00,000;2021-08-08 00:00:00,000;101959042;57097064;44861979;1533;"N03";4819
3195;2021-07-08 00:00:00,000;2021-08-28 00:00:00,000;380072654;231844319;148228335;1534;"N04";4887
3196;2021-07-10 00:00:00,000;2021-10-07 00:00:00,000;129705949;55773558;73932391;1535;"N04";4939
3197;2021-07-13 00:00:00,000;2021-09-19 00:00:00,000;729945363;408769404;321175960;1536;"N04";4847
3198;2021-07-14 00:00:00,000;2021-09-18 00:00:00,000;756712155;363221834;393490321;1537;"N04";4933
3203;2021-07-18 00:00:00,000;2021-09-30 00:00:00,000;322379539;196651519;125728020;1542;"C05";4822
3204;2021-07-18 00:00:00,000;2021-09-05 00:00:00,000;280685338;126308402;154376936;1543;"C05";4918
3205;2021-07-21 00:00:00,000;2021-08-17 00:00:00,000;739036489;406470069;332566420;1544;"C07";4838
3206;2021-07-21 00:00:00,000;2021-08-26 00:00:00,000;255736938;150884794;104852145;1545;"S02";4882
3207;2021-07-24 00:00:00,000;2021-09-03 00:00:00,000;100450803;54243434;46207370;1546;"N08";4908
3208;2021-07-27 00:00:00,000;2021-09-01 00:00:00,000;209171013;102493797;106677217;1547;"S02";4876
3209;2021-07-27 00:00:00,000;2021-10-06 00:00:00,000;449423429;278642526;170780903;1548;"N07";4913
3210;2021-07-28 00:00:00,000;2021-08-24 00:00:00,000;730436012;306783125;423652887;1549;"S04";4875
3211;2021-07-28 00:00:00,000;2021-08-24 00:00:00,000;301130448;141531311;159599138;1550;"C04";4828
3212;2021-07-29 00:00:00,000;2021-08-26 00:00:00,000;217203673;123806093;93397579;1551;"C06";4912
3213;2021-08-02 00:00:00,000;2021-10-01 00:00:00,000;422339797;185829511;236510287;1552;"C06";4827
3214;2021-08-02 00:00:00,000;2021-09-12 00:00:00,000;665782960;286286673;379496287;1553;"S02";4857
3215;2021-08-02 00:00:00,000;2021-09-24 00:00:00,000;273673818;158730815;114943004;1554;"N03";4908
3216;2021-08-06 00:00:00,000;2021-11-01 00:00:00,000;241680806;106339555;135341251;1555;"S04";4870
3217;2021-08-09 00:00:00,000;2021-09-09 00:00:00,000;308864132;160609349;148254783;1521;"N06";4912
3219;2021-08-13 00:00:00,000;2021-10-23 00:00:00,000;240380041;149035625;91344416;1523;"S02";4833
3220;2021-08-13 00:00:00,000;2021-10-08 00:00:00,000;405749736;263737328;142012408;1524;"N02";4832
3221;2021-08-16 00:00:00,000;2021-10-07 00:00:00,000;469034419;295491684;173542735;1525;"C04";4877
3222;2021-08-18 00:00:00,000;2021-11-15 00:00:00,000;542038590;292700838;249337751;1526;"S04";4840
3223;2021-08-19 00:00:00,000;2021-09-29 00:00:00,000;191309589;89915507;101394082;1527;"C04";4848
3224;2021-08-22 00:00:00,000;2021-10-05 00:00:00,000;688031783;309614302;378417481;1528;"N02";4907
3225;2021-08-23 00:00:00,000;2021-10-16 00:00:00,000;232242789;99864399;132378390;1529;"N07";4801
3226;2021-08-25 00:00:00,000;2021-11-20 00:00:00,000;405553522;247387648;158165874;1530;"N04";4872
3227;2021-08-26 00:00:00,000;2021-10-17 00:00:00,000;96417312;35674405;60742906;1531;"N05";4825
3231;2021-08-30 00:00:00,000;2021-11-09 00:00:00,000;61809426;34613278;27196147;1535;"C06";4863
3232;2021-08-30 00:00:00,000;2021-11-28 00:00:00,000;244979601;88192656;156786944;1536;"S01";4811
3233;2021-09-01 00:00:00,000;2021-10-25 00:00:00,000;104384039;67849625;36534414;1537;"S05";4930
3234;2021-09-01 00:00:00,000;2021-10-12 00:00:00,000;528374363;311740874;216633489;1538;"S01";4868
3235;2021-09-02 00:00:00,000;2021-11-01 00:00:00,000;555003052;199801099;355201953;1539;"N03";4906
3237;2021-09-02 00:00:00,000;2021-10-19 00:00:00,000;109282896;67755395;41527500;1541;"C07";4900
3238;2021-09-03 00:00:00,000;2021-11-07 00:00:00,000;186984650;93492325;93492325;1542;"S04";4941
3239;2021-09-04 00:00:00,000;2021-11-17 00:00:00,000;521779577;255671993;266107584;1543;"N08";4853
3240;2021-09-04 00:00:00,000;2021-10-24 00:00:00,000;685088531;383649577;301438954;1544;"C07";4882
3241;2021-09-04 00:00:00,000;2021-10-20 00:00:00,000;481141345;293496221;187645125;1545;"N05";4836
3243;2021-09-08 00:00:00,000;2021-10-06 00:00:00,000;270640966;135320483;135320483;1547;"S02";4812
3244;2021-09-11 00:00:00,000;2021-11-22 00:00:00,000;541322975;221942420;319380555;1548;"C05";4930
3245;2021-09-11 00:00:00,000;2021-11-26 00:00:00,000;51504226;20086648;31417578;1549;"N02";4804
3246;2021-09-12 00:00:00,000;2021-12-07 00:00:00,000;407278748;224003311;183275437;1550;"C07";4884
3250;2021-09-24 00:00:00,000;2021-10-19 00:00:00,000;591933848;236773539;355160309;1554;"S05";4926
3253;2021-09-26 00:00:00,000;2021-11-30 00:00:00,000;203357505;73208702;130148804;1522;"C07";4852
3255;2021-09-30 00:00:00,000;2021-11-15 00:00:00,000;395985844;241551365;154434479;1524;"N05";4828
3257;2021-10-02 00:00:00,000;2021-11-22 00:00:00,000;233388870;147034988;86353882;1526;"N08";4902
3258;2021-10-06 00:00:00,000;2021-12-05 00:00:00,000;273044394;152904860;120139533;1527;"N08";4873
3259;2021-10-06 00:00:00,000;2021-12-31 00:00:00,000;230370588;131311235;99059353;1528;"C04";4847
3260;2021-10-06 00:00:00,000;2021-11-01 00:00:00,000;285289063;151203204;134085860;1529;"N05";4803
3261;2021-10-07 00:00:00,000;2021-11-03 00:00:00,000;144459013;69340326;75118687;1530;"N08";4910
3263;2021-10-09 00:00:00,000;2021-12-04 00:00:00,000;82587032;42945257;39641775;1532;"N08";4879
3264;2021-10-09 00:00:00,000;2021-11-27 00:00:00,000;492923362;251390915;241532448;1533;"S04";4826
3267;2021-10-15 00:00:00,000;2022-01-01 00:00:00,000;657058975;420517744;236541231;1536;"S02";4858
3271;2021-10-21 00:00:00,000;2021-12-05 00:00:00,000;4093543;1760224;2333320;1540;"C05";4914
3272;2021-10-23 00:00:00,000;2022-01-08 00:00:00,000;526955044;268747072;258207971;1541;"N07";4890
3273;2021-10-25 00:00:00,000;2021-12-31 00:00:00,000;455938276;278122348;177815928;1542;"N08";4909
3274;2021-10-27 00:00:00,000;2021-12-02 00:00:00,000;199772115;111872385;87899731;1543;"N07";4827
3275;2021-10-28 00:00:00,000;2021-12-01 00:00:00,000;144631886;53513798;91118088;1544;"S02";4903
3276;2021-10-30 00:00:00,000;2021-12-16 00:00:00,000;120401494;66220822;54180673;1545;"N05";4833
3277;2021-10-30 00:00:00,000;2021-12-25 00:00:00,000;318068931;168576534;149492398;1546;"N04";4939
3278;2021-10-31 00:00:00,000;2022-01-13 00:00:00,000;603443185;253446138;349997047;1547;"N05";4823
3279;2021-11-01 00:00:00,000;2022-01-03 00:00:00,000;352191646;197227322;154964324;1548;"S02";4873
3281;2021-11-01 00:00:00,000;2022-01-28 00:00:00,000;230018637;92007455;138011182;1550;"C04";4863
3284;2021-11-06 00:00:00,000;2022-01-19 00:00:00,000;223968125;89587250;134380875;1553;"S04";4869
3285;2021-11-06 00:00:00,000;2022-01-07 00:00:00,000;720494362;345837294;374657068;1554;"N02";4870
3287;2021-11-07 00:00:00,000;2022-01-02 00:00:00,000;201320766;90594345;110726421;1521;"S02";4812
3288;2021-11-08 00:00:00,000;2021-12-22 00:00:00,000;222880451;102525007;120355443;1522;"N08";4900
3289;2021-11-11 00:00:00,000;2022-01-27 00:00:00,000;217614453;76165059;141449394;1523;"S03";4829
3290;2021-11-11 00:00:00,000;2022-01-03 00:00:00,000;194157114;71838132;122318982;1524;"S04";4872
3292;2021-11-12 00:00:00,000;2022-02-02 00:00:00,000;739209140;354820387;384388753;1526;"N04";4851
3294;2021-11-14 00:00:00,000;2021-12-13 00:00:00,000;395372302;217454766;177917536;1528;"N08";4808
3295;2021-11-15 00:00:00,000;2022-01-21 00:00:00,000;487617533;316951397;170666137;1529;"N02";4872
3296;2021-11-15 00:00:00,000;2022-01-12 00:00:00,000;368222552;147289021;220933531;1530;"C06";4944
3297;2021-11-17 00:00:00,000;2021-12-29 00:00:00,000;103066169;60809039;42257129;1531;"N04";4819
3298;2021-11-18 00:00:00,000;2022-02-06 00:00:00,000;99402304;37772876;61629429;1532;"C04";4868
3299;2021-11-19 00:00:00,000;2021-12-19 00:00:00,000;601824347;312948660;288875686;1533;"S02";4892
3300;2021-11-19 00:00:00,000;2022-01-05 00:00:00,000;353159027;123605659;229553367;1534;"N08";4916
3301;2021-11-20 00:00:00,000;2022-02-05 00:00:00,000;721842405;418668595;303173810;1535;"S03";4835
3302;2021-11-21 00:00:00,000;2022-02-13 00:00:00,000;666267304;233193557;433073748;1536;"S01";4845
3303;2021-11-22 00:00:00,000;2021-12-27 00:00:00,000;291047321;116418928;174628392;1537;"C07";4901
3305;2021-11-23 00:00:00,000;2022-02-12 00:00:00,000;180297463;82936833;97360630;1539;"S02";4817
3306;2021-11-23 00:00:00,000;2022-02-20 00:00:00,000;174471418;82001566;92469851;1540;"N02";4935
3307;2021-11-24 00:00:00,000;2022-02-09 00:00:00,000;293432247;132044511;161387736;1541;"N03";4893
3308;2021-11-25 00:00:00,000;2022-02-23 00:00:00,000;67259681;26903873;40355809;1542;"S02";4846
3309;2021-11-27 00:00:00,000;2021-12-28 00:00:00,000;186040399;78136968;107903432;1543;"C04";4914
3310;2021-11-29 00:00:00,000;2021-12-24 00:00:00,000;289562902;124512048;165050854;1544;"N03";4914
3311;2021-11-29 00:00:00,000;2022-02-22 00:00:00,000;272806470;117306782;155499688;1545;"S02";4845
3312;2021-11-30 00:00:00,000;2022-02-12 00:00:00,000;220730745;110365373;110365373;1546;"C07";4840
3313;2021-11-30 00:00:00,000;2022-02-23 00:00:00,000;133170719;54599995;78570724;1547;"C04";4849
3314;2021-12-01 00:00:00,000;2022-01-26 00:00:00,000;212463504;95608577;116854927;1548;"N02";4802
3315;2021-12-02 00:00:00,000;2022-01-11 00:00:00,000;453300424;253848237;199452186;1549;"C04";4829
3319;2021-12-06 00:00:00,000;2022-02-13 00:00:00,000;109142359;56754027;52388332;1553;"S03";4890
3320;2021-12-07 00:00:00,000;2022-02-27 00:00:00,000;398152025;159260810;238891215;1554;"N05";4863
3323;2021-12-09 00:00:00,000;2022-01-20 00:00:00,000;91868716;52365168;39503548;1522;"C05";4802
3324;2021-12-09 00:00:00,000;2022-01-28 00:00:00,000;641420741;327124578;314296163;1523;"N02";4859
3327;2021-12-14 00:00:00,000;2022-03-04 00:00:00,000;686170738;349947076;336223662;1526;"N03";4915
3328;2021-12-15 00:00:00,000;2022-03-06 00:00:00,000;318566342;207068122;111498220;1527;"N02";4876
3335;2021-12-25 00:00:00,000;2022-01-30 00:00:00,000;357042164;149957709;207084455;1534;"C04";4937
3336;2021-12-26 00:00:00,000;2022-02-08 00:00:00,000;224477329;96525252;127952078;1535;"N06";4860
3337;2021-12-27 00:00:00,000;2022-03-19 00:00:00,000;254863230;99396660;155466570;1536;"S03";4877
3338;2021-12-27 00:00:00,000;2022-02-18 00:00:00,000;237371617;102069795;135301822;1537;"C06";4910
3339;2021-12-29 00:00:00,000;2022-01-24 00:00:00,000;283619920;127628964;155990956;1538;"S02";4846
